customer_id,age,gender,country,account_type,account_balance,credit_score,join_date
469,61,Female,Malaysia,Current,25957.35,343,2020-06-13
470,19,Male,Malaysia,Savings,23962.08,405,2023-07-07
471,39,Male,Yemen,Current,10809.43,831,2016-05-30
472,51,Female,UAE,Savings,43592.86,442,2017-07-04
473,50,Male,Indonesia,Savings,3650.51,490,2023-06-17
474,21,Female,Indonesia,Savings,4366.09,465,2024-05-04
475,19,Female,Malaysia,Savings,9580.16,414,2024-10-20
476,67,Male,UAE,Current,19774.54,373,2019-11-14
477,65,Female,UAE,Savings,17093.41,384,2023-10-24
478,73,Female,Indonesia,Savings,19496.93,549,2023-02-12
479,29,Male,UAE,Savings,27588.53,565,2023-02-06
480,25,Female,Yemen,Savings,18447.03,542,2021-09-23
481,52,Male,Malaysia,Current,20337.34,657,2023-06-11
482,63,Female,Yemen,Savings,25057.31,349,2018-11-10
483,18,Female,Malaysia,Current,4316.99,451,2025-12-16
484,71,Female,Malaysia,Savings,38945.98,402,2025-08-06
485,39,Female,Malaysia,Savings,47397.58,706,2022-07-10
486,42,Male,Malaysia,Savings,35854.38,828,2020-05-23
487,53,Female,UAE,Current,27613.72,718,2024-05-31
488,65,Male,Indonesia,Current,44083.96,693,2021-12-20
489,36,Male,Malaysia,Savings,43900.83,704,2025-07-19
490,41,Female,Malaysia,Savings,6727.58,789,2018-08-18
491,68,Female,UAE,Savings,33262.9,313,2016-03-09
492,38,Female,UAE,Current,23749.92,536,2024-07-22
493,29,Female,UAE,Current,40386.25,391,2016-05-18
494,60,Female,Yemen,Current,30364.11,615,2023-12-21
495,23,Female,Indonesia,Current,1283.26,306,2025-12-21
496,26,Male,Malaysia,Savings,1293.0,512,2019-10-06
497,21,Female,Yemen,Current,12672.29,831,2018-04-14
498,31,Female,Yemen,Savings,37602.33,437,2018-07-30
499,48,Female,Malaysia,Savings,9609.62,538,2025-05-02
500,34,Male,UAE,Current,16151.39,477,2018-08-05
501,51,Female,UAE,Savings,33533.74,707,2019-02-18
502,36,Female,Malaysia,Current,31421.58,791,2025-01-25
503,53,Female,Yemen,Savings,49508.86,326,2021-10-13
504,20,Male,Yemen,Current,17977.02,476,2021-06-29
505,61,Male,Yemen,Current,39322.21,412,2023-09-22
506,63,Female,UAE,Current,38050.67,374,2022-11-01
507,53,Male,Malaysia,Savings,14044.27,559,2018-12-27
508,22,Male,Indonesia,Savings,35614.2,427,2023-07-09
509,49,Female,Indonesia,Savings,30436.99,667,2023-09-03
510,65,Male,UAE,Current,26831.32,381,2025-10-01
511,27,Female,Malaysia,Current,13016.97,844,2024-08-23
512,52,Female,Indonesia,Savings,16548.76,832,2018-02-05
513,41,Male,Malaysia,Current,28260.59,531,2018-07-14
514,27,Female,UAE,Savings,44233.86,730,2020-09-24
515,46,Female,Malaysia,Savings,16211.77,786,2019-05-16
516,57,Female,Indonesia,Current,22417.27,441,2025-05-18
517,23,Male,UAE,Current,7405.64,583,2025-01-10
518,37,Male,UAE,Savings,32214.77,419,2023-12-29
519,51,Male,Yemen,Savings,26617.04,763,2016-08-18
520,65,Female,UAE,Savings,30818.9,489,2023-07-25
521,19,Male,Malaysia,Savings,4148.51,813,2018-09-09
522,37,Female,UAE,Current,19658.42,775,2016-06-24
523,21,Female,Indonesia,Current,49996.28,647,2019-06-01
524,58,Male,Malaysia,Current,47678.83,413,2017-11-19
525,54,Male,Malaysia,Savings,37180.49,620,2021-07-01
526,30,Male,Malaysia,Current,844.73,631,2020-05-20
527,27,Female,Malaysia,Current,2708.08,712,2024-02-26
528,46,Male,Indonesia,Current,20728.08,523,2023-04-05
529,51,Female,Indonesia,Current,36076.42,363,2016-10-01
530,39,Female,Yemen,Savings,13464.0,344,2016-01-12
531,67,Male,Indonesia,Savings,2634.45,301,2022-08-24
532,58,Female,Indonesia,Savings,10067.25,837,2025-02-09
533,45,Male,Indonesia,Savings,45285.43,367,2023-10-08
534,47,Male,Yemen,Savings,37389.2,495,2023-09-15
535,31,Male,Yemen,Savings,3139.19,412,2024-09-03
536,48,Male,UAE,Current,40568.48,794,2018-09-23
537,41,Male,UAE,Current,25415.94,476,2020-01-20
538,37,Female,Malaysia,Current,6504.46,316,2022-11-27
539,32,Female,Malaysia,Current,26461.88,520,2017-09-07
540,52,Male,Malaysia,Current,47550.29,737,2025-10-03
541,68,Female,Indonesia,Current,17486.16,327,2025-01-29
542,49,Male,Yemen,Current,49524.45,300,2016-12-23
543,59,Male,Yemen,Current,39037.94,639,2023-09-25
544,52,Male,Indonesia,Current,35001.08,303,2021-04-21
545,24,Male,Yemen,Savings,11486.4,647,2021-05-10
546,26,Female,Yemen,Savings,21962.03,389,2019-08-01
547,54,Male,UAE,Current,8644.94,676,2021-04-08
548,40,Female,Yemen,Savings,35324.67,637,2021-04-05
549,57,Female,Indonesia,Savings,1633.45,559,2024-03-10
550,47,Male,Indonesia,Savings,48669.63,574,2020-04-29
551,74,Female,Indonesia,Current,39782.3,808,2019-12-12
552,69,Female,UAE,Current,2876.63,759,2019-01-12
553,22,Female,Malaysia,Savings,14802.59,690,2020-12-18
554,52,Female,Malaysia,Savings,28863.98,325,2016-12-09
555,45,Female,Indonesia,Savings,46486.62,583,2024-01-24
556,75,Female,UAE,Savings,8678.33,742,2021-01-21
557,66,Female,Yemen,Current,48427.76,485,2017-08-04
558,58,Female,UAE,Savings,40736.98,598,2022-03-19
559,41,Male,Yemen,Savings,17048.27,643,2022-04-19
560,18,Male,Indonesia,Current,45281.5,337,2018-11-05
561,38,Male,UAE,Savings,42923.0,744,2022-06-05
562,39,Male,UAE,Savings,1955.96,685,2021-03-01
563,23,Male,Yemen,Current,1326.17,499,2017-08-03
564,49,Female,UAE,Current,3444.37,679,2025-07-06
565,59,Male,Yemen,Savings,15579.18,532,2022-10-22
566,39,Female,Indonesia,Savings,11597.64,679,2024-08-10
567,43,Female,Malaysia,Current,47392.91,555,2023-10-22
568,69,Male,Indonesia,Savings,1168.95,805,2023-11-23
569,49,Male,Yemen,Savings,23361.51,602,2022-09-23
570,39,Male,UAE,Current,15288.44,424,2018-11-10
571,48,Female,Yemen,Current,14161.08,782,2022-05-12
572,25,Female,Malaysia,Savings,19382.1,347,2024-07-11
573,22,Male,Yemen,Current,14967.24,370,2017-05-25
574,42,Female,Malaysia,Current,16410.79,418,2025-07-31
575,31,Female,Malaysia,Savings,42945.43,820,2019-07-29
576,57,Male,Yemen,Savings,31606.92,411,2025-12-01
577,28,Female,Indonesia,Savings,22274.91,681,2024-08-20
578,49,Female,Yemen,Savings,15562.24,338,2024-06-19
579,62,Male,Indonesia,Savings,26786.79,783,2025-12-13
580,24,Female,Yemen,Current,30582.48,777,2021-03-31
581,34,Male,UAE,Current,32283.97,407,2020-09-29
582,30,Male,Malaysia,Savings,33344.2,350,2025-06-15
583,25,Male,Malaysia,Current,2719.01,499,2017-05-05
584,33,Male,Yemen,Current,27983.37,589,2017-10-17
585,37,Female,UAE,Current,46449.83,623,2022-10-24
586,21,Male,Yemen,Current,24041.12,662,2023-07-17
587,57,Male,Indonesia,Current,45906.53,557,2022-09-23
588,33,Female,Yemen,Current,19234.84,760,2022-04-24
589,28,Male,Indonesia,Current,38808.33,441,2017-08-19
590,57,Female,UAE,Current,43909.84,549,2022-07-28
591,21,Female,UAE,Current,25752.94,599,2024-04-23
592,34,Female,UAE,Savings,27510.07,385,2017-09-28
593,34,Male,Yemen,Savings,1018.28,595,2022-09-30
594,65,Female,UAE,Current,4571.18,325,2025-04-28
595,26,Female,UAE,Savings,5917.57,641,2016-09-06
596,67,Male,UAE,Savings,791.18,667,2019-03-28
597,36,Male,UAE,Savings,13386.69,743,2018-06-02
598,71,Male,UAE,Savings,33660.72,723,2017-05-29
599,24,Male,Indonesia,Savings,922.59,314,2021-02-20
600,59,Female,Malaysia,Current,45210.94,383,2025-12-20
601,18,Female,Malaysia,Current,25158.09,590,2018-11-16
602,25,Female,Indonesia,Savings,43107.36,650,2024-04-19
603,42,Male,Yemen,Current,48082.43,590,2023-06-06
604,56,Male,Indonesia,Savings,7702.42,785,2018-08-04
605,69,Female,UAE,Savings,36269.67,477,2018-06-18
606,43,Female,UAE,Current,16975.42,394,2022-01-29
607,24,Female,Malaysia,Current,6786.47,387,2025-12-10
608,49,Male,UAE,Current,45643.67,430,2024-04-30
609,38,Female,Malaysia,Savings,3781.09,794,2022-01-28
610,26,Male,UAE,Savings,16055.55,845,2017-05-18
611,72,Male,Yemen,Savings,36732.67,552,2016-10-17
612,54,Male,Yemen,Savings,43306.28,822,2017-10-11
613,55,Female,Indonesia,Savings,29121.23,546,2016-09-12
614,46,Female,Indonesia,Savings,7756.01,326,2018-07-17
615,69,Female,Malaysia,Current,2743.18,835,2025-06-07
616,39,Female,Indonesia,Current,16309.95,525,2022-03-19
617,19,Female,Yemen,Current,24027.71,473,2016-09-14
618,57,Female,Malaysia,Current,45581.41,805,2018-03-24
619,58,Female,UAE,Current,25970.85,757,2019-12-16
620,55,Male,UAE,Current,37424.27,372,2019-10-28
621,49,Female,UAE,Savings,4556.11,381,2020-05-15
622,22,Female,Yemen,Savings,5732.43,520,2017-10-22
623,36,Male,Malaysia,Current,16638.75,718,2017-11-19
624,54,Female,UAE,Current,36487.93,557,2020-08-18
625,57,Female,Malaysia,Savings,21964.94,677,2022-02-04
626,56,Female,Malaysia,Current,44447.66,369,2024-10-12
627,70,Male,Yemen,Current,1482.36,561,2025-06-05
628,32,Female,Malaysia,Savings,38053.71,692,2023-11-30
629,39,Female,Indonesia,Savings,42900.67,631,2019-07-30
630,20,Female,Malaysia,Savings,46843.66,333,2021-03-09
631,30,Male,UAE,Savings,7405.8,432,2018-02-04
632,61,Female,UAE,Current,45898.55,360,2019-06-29
633,50,Male,Indonesia,Current,19079.48,421,2021-11-10
634,55,Male,Yemen,Savings,2007.39,667,2016-05-03
635,72,Female,Malaysia,Savings,23831.26,377,2016-06-25
636,69,Female,Indonesia,Current,46526.01,438,2023-09-09
637,62,Female,Yemen,Savings,45615.28,777,2018-06-02
638,38,Male,Indonesia,Savings,27084.79,360,2024-07-17
639,51,Female,Indonesia,Current,22665.77,336,2017-01-24
640,71,Female,Malaysia,Current,40058.54,540,2025-12-06
641,38,Male,Indonesia,Savings,585.12,554,2021-03-05
642,39,Male,Indonesia,Savings,16151.83,353,2023-11-26
643,35,Female,Indonesia,Current,1897.14,573,2023-09-12
644,45,Male,Malaysia,Current,44183.06,618,2016-05-04
645,18,Male,Indonesia,Savings,18134.88,693,2020-05-08
646,43,Female,Indonesia,Savings,20857.61,508,2021-02-27
647,48,Male,Indonesia,Current,2551.34,396,2019-05-17
648,18,Male,UAE,Current,28296.75,448,2018-04-04
649,63,Female,Malaysia,Savings,42814.52,592,2024-08-17
650,25,Female,Malaysia,Savings,8007.74,475,2017-03-05
651,58,Male,Yemen,Current,43879.6,342,2020-01-13
652,55,Male,Malaysia,Savings,34818.6,836,2021-07-20
653,54,Male,Yemen,Savings,8218.16,799,2017-11-16
654,60,Male,Yemen,Savings,26335.98,497,2019-01-05
655,63,Male,Malaysia,Current,11108.53,718,2017-07-26
656,29,Female,Indonesia,Savings,16419.83,511,2022-02-08
657,39,Female,UAE,Current,1474.09,376,2019-10-19
658,58,Male,Malaysia,Current,26780.45,508,2018-09-29
659,57,Female,Malaysia,Savings,6679.13,449,2020-06-17
660,32,Female,Malaysia,Current,43326.68,368,2018-03-01
661,42,Male,Malaysia,Savings,22899.07,767,2025-12-17
662,66,Female,Indonesia,Current,22721.37,607,2025-05-28
663,55,Female,UAE,Savings,42655.88,515,2018-05-04
664,51,Female,UAE,Savings,39685.0,468,2022-11-19
665,68,Female,Malaysia,Current,8660.87,380,2020-11-08
666,36,Female,Malaysia,Savings,48932.36,437,2024-11-06
667,47,Male,UAE,Savings,2257.83,382,2024-10-21
668,44,Male,UAE,Current,4919.88,662,2018-04-15
669,45,Male,Indonesia,Current,39953.77,566,2017-03-15
670,48,Female,Yemen,Current,36939.1,555,2025-05-23
671,46,Male,Malaysia,Savings,23181.03,515,2022-12-05
672,73,Female,Malaysia,Current,44334.13,515,2023-02-22
673,38,Male,UAE,Current,3150.68,553,2022-08-16
674,56,Male,Indonesia,Savings,29491.92,423,2018-09-18
675,32,Female,Malaysia,Current,39063.09,788,2021-03-10
676,75,Female,Yemen,Current,26544.67,772,2023-01-23
677,26,Female,UAE,Savings,49151.97,416,2019-10-01
678,41,Female,Yemen,Current,39204.71,341,2021-07-17
679,62,Male,UAE,Savings,10278.01,550,2018-02-26
680,58,Female,Yemen,Current,3082.19,325,2020-06-21
681,25,Male,Yemen,Current,9153.16,382,2020-05-19
682,74,Female,UAE,Savings,39128.43,648,2016-11-15
683,30,Male,Malaysia,Savings,42302.43,683,2022-07-02
684,43,Male,Indonesia,Current,2851.87,403,2025-03-20
685,35,Male,Malaysia,Current,40364.55,747,2025-01-16
686,66,Male,Yemen,Savings,3885.81,362,2023-01-12
687,48,Female,Indonesia,Savings,22112.55,508,2018-09-06
688,29,Male,Indonesia,Current,34049.98,716,2016-03-22
689,73,Female,Yemen,Savings,3264.04,582,2018-11-28
690,41,Male,Malaysia,Current,30243.03,655,2022-05-18
691,60,Female,Indonesia,Savings,20701.49,695,2019-11-26
692,45,Male,Yemen,Current,28691.29,715,2022-08-03
693,25,Female,Indonesia,Current,37672.5,825,2025-11-23
694,64,Male,UAE,Savings,1045.62,723,2017-10-30
695,33,Male,Indonesia,Current,24067.99,561,2020-07-21
696,69,Male,Indonesia,Current,35494.82,431,2016-03-01
697,40,Male,Malaysia,Savings,10089.36,426,2025-12-27
698,56,Male,Yemen,Current,46049.5,788,2021-04-08
699,63,Male,UAE,Current,29527.09,727,2020-01-14
700,34,Female,UAE,Current,20638.92,614,2019-04-25
701,54,Female,Yemen,Savings,34305.36,631,2022-11-23
702,71,Male,Yemen,Savings,9925.14,431,2023-12-03
703,39,Male,Malaysia,Current,40964.38,329,2020-10-31
704,51,Female,Malaysia,Current,25069.17,512,2016-02-29
705,18,Male,Yemen,Savings,11245.78,317,2021-08-18
706,42,Female,Yemen,Savings,27435.97,519,2018-11-18
707,28,Male,Yemen,Current,33868.52,689,2024-07-02
708,60,Male,Malaysia,Savings,42607.56,506,2025-07-09
709,28,Female,Indonesia,Savings,12516.02,729,2021-07-31
710,51,Female,UAE,Current,23869.55,447,2021-12-13
711,74,Female,Indonesia,Current,46820.27,636,2025-02-15
712,68,Male,Malaysia,Current,22693.02,592,2018-10-28
713,75,Female,Yemen,Savings,12024.38,587,2023-06-21
714,42,Female,UAE,Savings,30851.29,746,2022-11-17
715,74,Male,UAE,Savings,3375.5,517,2025-08-01
716,75,Female,Indonesia,Savings,3961.87,721,2023-02-20
717,55,Female,UAE,Current,7955.02,789,2016-07-14
718,50,Female,Indonesia,Current,23046.38,800,2017-07-25
719,29,Male,Indonesia,Current,24316.04,801,2017-02-18
720,23,Female,Indonesia,Savings,9889.38,826,2020-07-02
721,70,Male,Malaysia,Current,6036.74,466,2021-01-15
722,72,Male,Yemen,Savings,24488.55,415,2023-02-07
723,46,Male,Malaysia,Savings,28478.08,638,2016-09-21
724,69,Male,Malaysia,Savings,23120.93,467,2022-10-26
725,70,Male,UAE,Savings,10419.45,391,2025-06-24
726,72,Female,Malaysia,Savings,4710.14,688,2023-11-25
727,33,Female,Indonesia,Current,49029.37,500,2018-06-08
728,21,Male,Indonesia,Savings,564.77,433,2019-03-07
729,74,Male,Indonesia,Savings,43445.81,306,2025-04-23
730,28,Female,Yemen,Current,48338.64,731,2017-01-09
731,43,Male,Yemen,Savings,27266.47,793,2016-10-16
732,74,Male,Malaysia,Savings,28846.82,837,2022-10-22
733,27,Female,Malaysia,Savings,24062.75,548,2016-07-01
734,28,Female,Malaysia,Current,13384.92,364,2024-12-31
735,51,Male,Yemen,Current,2133.64,615,2023-09-29
736,70,Male,Indonesia,Current,45167.66,765,2016-11-21
737,22,Female,Malaysia,Current,28219.23,658,2022-12-18
738,61,Male,Yemen,Current,1314.13,388,2017-02-05
739,40,Male,Malaysia,Current,18001.01,320,2020-09-30
740,72,Female,Yemen,Current,36270.84,512,2022-01-27
741,33,Male,Malaysia,Savings,9489.22,557,2021-10-19
742,66,Female,UAE,Savings,9920.3,425,2022-06-13
743,65,Male,Malaysia,Savings,19422.46,412,2023-09-22
744,68,Female,Indonesia,Current,1282.3,317,2025-05-29
745,73,Male,Malaysia,Current,38312.14,415,2019-08-28
746,36,Male,Malaysia,Current,31663.37,568,2017-05-27
747,33,Female,Malaysia,Current,26872.14,314,2023-10-18
748,51,Female,Yemen,Current,44219.75,829,2023-10-10
749,25,Female,UAE,Current,20560.12,640,2017-08-18
750,71,Female,Malaysia,Current,25012.41,312,2016-05-07
751,34,Female,Malaysia,Current,18933.4,328,2023-01-08
752,41,Male,UAE,Savings,49640.78,832,2018-01-18
753,52,Male,UAE,Savings,9919.24,844,2025-10-07
754,45,Male,Malaysia,Savings,21854.99,617,2024-07-27
755,39,Male,UAE,Savings,2845.28,591,2017-11-08
756,40,Male,Indonesia,Current,48518.24,727,2020-10-07
757,27,Female,Yemen,Current,29235.26,524,2023-03-17
758,74,Male,Malaysia,Savings,9321.64,446,2025-04-26
759,48,Male,Malaysia,Current,40636.58,842,2025-10-29
760,43,Female,Yemen,Savings,16649.15,739,2018-01-19
761,37,Male,UAE,Current,41454.78,418,2024-02-06
762,55,Female,Yemen,Current,22853.05,403,2025-02-01
763,67,Male,Yemen,Savings,9564.55,454,2020-03-01
764,67,Male,Indonesia,Savings,46921.38,318,2017-12-27
765,47,Male,Yemen,Current,45917.31,360,2020-08-22
766,43,Male,Yemen,Savings,8938.2,375,2016-12-30
767,34,Female,Indonesia,Savings,42638.65,676,2025-11-13
768,50,Female,Yemen,Savings,29226.99,556,2019-07-25
769,40,Male,Malaysia,Savings,48361.92,454,2021-01-09
770,49,Female,Malaysia,Savings,7899.9,476,2021-04-17
771,26,Female,UAE,Current,29467.44,734,2020-01-11
772,32,Female,UAE,Savings,39269.39,676,2023-10-30
773,47,Male,Yemen,Savings,42927.6,660,2022-10-05
774,45,Male,Yemen,Current,42086.36,487,2020-07-23
775,39,Male,Indonesia,Current,7339.65,766,2023-05-25
776,33,Female,Malaysia,Current,35878.07,770,2024-01-17
777,23,Female,Yemen,Current,45230.23,325,2016-11-13
778,28,Female,Malaysia,Savings,2548.7,477,2020-07-31
779,52,Female,UAE,Savings,13526.19,438,2020-08-06
780,47,Female,Yemen,Savings,35012.18,814,2016-03-27
781,50,Female,Malaysia,Current,26138.78,320,2023-12-16
782,38,Male,Malaysia,Current,43016.5,387,2016-10-02
783,69,Male,Yemen,Current,2673.79,344,2023-12-10
784,58,Male,UAE,Savings,6339.04,737,2023-07-10
785,31,Female,Indonesia,Savings,22310.29,525,2017-01-13
786,46,Male,Yemen,Current,17750.07,709,2016-05-02
787,69,Male,Indonesia,Current,42508.48,567,2024-10-26
788,42,Female,UAE,Current,26797.81,345,2025-08-18
789,41,Female,Malaysia,Current,12676.63,390,2021-07-04
790,57,Male,Indonesia,Current,49168.96,507,2021-04-20
791,65,Female,Yemen,Current,39814.09,477,2017-10-23
792,58,Male,Malaysia,Current,28233.63,486,2019-10-09
793,62,Male,Yemen,Current,29310.26,741,2018-11-18
794,29,Male,Indonesia,Savings,11763.54,840,2023-05-06
795,24,Female,Indonesia,Savings,31840.81,671,2021-04-11
796,55,Female,Malaysia,Savings,1459.83,537,2025-12-11
797,49,Male,UAE,Current,15948.96,421,2023-06-13
798,69,Female,Malaysia,Savings,37384.88,424,2017-09-13
799,19,Male,Yemen,Savings,26296.23,350,2025-01-01
800,68,Male,Malaysia,Current,39807.44,522,2017-03-25
801,42,Male,Malaysia,Current,28060.72,665,2021-05-22
802,71,Male,Indonesia,Savings,40135.5,806,2016-03-17
803,39,Male,UAE,Savings,45886.09,466,2025-12-07
804,33,Female,Indonesia,Current,1529.51,794,2017-12-04
805,72,Male,Malaysia,Savings,17056.63,710,2024-05-14
806,55,Female,UAE,Savings,40876.3,467,2023-11-19
807,29,Female,Yemen,Savings,10317.58,631,2018-07-25
808,26,Female,Yemen,Savings,30193.92,648,2025-05-11
809,37,Female,Malaysia,Savings,31477.52,840,2016-09-25
810,65,Male,UAE,Savings,5915.41,835,2021-01-31
811,42,Male,Malaysia,Current,12880.28,515,2024-11-05
812,61,Male,UAE,Current,12359.09,480,2016-07-11
813,50,Male,Indonesia,Savings,30100.91,314,2023-08-01
814,31,Female,UAE,Savings,21319.16,498,2022-09-12
815,26,Female,Malaysia,Savings,32838.23,754,2016-08-21
816,69,Male,UAE,Current,6627.01,314,2024-12-04
817,44,Male,Indonesia,Savings,18288.5,330,2019-12-22
818,36,Female,UAE,Current,24633.21,540,2018-01-21
819,62,Female,Indonesia,Current,2175.41,848,2021-09-15
820,38,Female,Malaysia,Savings,35449.66,542,2022-12-11
821,43,Female,Yemen,Savings,3333.45,478,2019-02-18
822,33,Female,Yemen,Current,17784.51,605,2020-12-01
823,48,Female,UAE,Savings,16579.86,696,2023-01-17
824,60,Female,Indonesia,Savings,11306.47,703,2020-04-20
825,62,Male,UAE,Savings,20968.61,620,2021-03-17
826,56,Female,Indonesia,Current,22836.39,534,2023-01-15
827,35,Male,UAE,Current,6415.67,372,2021-04-04
828,55,Male,UAE,Savings,2507.77,354,2018-09-09
829,23,Female,Yemen,Savings,17051.1,702,2019-06-27
830,33,Female,Malaysia,Savings,5708.78,581,2022-03-11
831,43,Female,Malaysia,Savings,21342.11,674,2019-12-17
832,50,Female,Yemen,Savings,4646.75,371,2016-05-22
833,38,Female,UAE,Savings,34049.5,824,2025-11-08
834,58,Female,Malaysia,Savings,21374.16,461,2025-12-01
835,73,Male,Indonesia,Current,44319.26,327,2022-12-04
836,54,Female,Malaysia,Savings,38117.24,749,2022-12-10
837,36,Female,Yemen,Savings,13072.94,411,2016-01-06
838,28,Male,Malaysia,Current,47551.44,660,2024-10-20
839,19,Female,Yemen,Savings,7462.07,519,2018-10-16
840,23,Female,Indonesia,Current,23992.67,636,2019-03-20
841,41,Female,UAE,Savings,31591.43,644,2023-02-04
842,66,Male,UAE,Savings,38018.14,798,2020-12-17
843,68,Male,Malaysia,Current,26281.78,816,2025-11-04
844,34,Male,UAE,Current,9444.41,692,2022-01-23
845,50,Male,Indonesia,Savings,40223.47,571,2022-10-02
846,19,Male,Malaysia,Current,13188.11,751,2021-12-04
847,66,Female,Malaysia,Savings,16852.23,668,2023-09-27
848,22,Female,Malaysia,Current,8537.2,729,2020-01-23
849,72,Female,UAE,Current,11894.57,486,2022-10-11
850,75,Male,Indonesia,Current,24525.79,492,2023-11-12
851,73,Female,Malaysia,Savings,6586.66,773,2022-02-02
852,25,Male,Indonesia,Current,2515.37,438,2020-12-06
853,70,Female,Yemen,Current,738.88,483,2021-11-21
854,62,Male,UAE,Savings,47816.09,452,2019-02-14
855,74,Male,Yemen,Savings,590.24,469,2025-07-16
856,57,Female,Yemen,Savings,43831.78,615,2017-02-13
857,33,Female,UAE,Savings,26362.48,493,2023-08-26
858,44,Male,UAE,Savings,32906.41,499,2019-09-28
859,63,Female,Malaysia,Savings,21657.77,822,2022-01-12
860,64,Female,Malaysia,Current,49672.51,661,2020-02-13
861,64,Male,UAE,Current,15065.66,535,2021-11-07
862,20,Female,Yemen,Current,9119.0,521,2024-10-22
863,42,Male,Malaysia,Current,12029.7,550,2021-04-22
864,47,Male,Indonesia,Current,18720.02,409,2020-11-12
865,41,Female,Yemen,Current,45340.38,465,2023-03-28
866,74,Male,Malaysia,Savings,21762.73,671,2017-08-29
867,37,Female,Malaysia,Current,33425.06,618,2018-09-07
